Year,Country Name,Indicator Name,Value
2017,Sweden,GNI,52868.780569
2018,Sweden,GNI,54590.858902
2019,Sweden,GNI,58108.9971
2020,Sweden,GNI,58185.039212
2021,Sweden,GNI,62377.103104
2022,Sweden,GNI,0.0
2010,Switzerland,GNI,57173.631481
2011,Switzerland,GNI,57826.901551
2012,Switzerland,GNI,60443.068669
2013,Switzerland,GNI,62656.094498
2014,Switzerland,GNI,63346.710682
2015,Switzerland,GNI,65924.691693
2016,Switzerland,GNI,66959.088246
2017,Switzerland,GNI,67250.538137
2018,Switzerland,GNI,68134.791843
2019,Switzerland,GNI,70145.150757
2020,Switzerland,GNI,69196.303956
2021,Switzerland,GNI,74259.897796
2022,Switzerland,GNI,0.0
2010,United Kingdom,GNI,36597.80138
2011,United Kingdom,GNI,37401.351457
2012,United Kingdom,GNI,37973.685801
2013,United Kingdom,GNI,39279.583137
2014,United Kingdom,GNI,40550.382184
2015,United Kingdom,GNI,41675.485579
2016,United Kingdom,GNI,43196.464353
2017,United Kingdom,GNI,45620.665612
2018,United Kingdom,GNI,46575.852486
2019,United Kingdom,GNI,49297.472786
2020,United Kingdom,GNI,44841.703912
2021,United Kingdom,GNI,49738.626894
2022,United Kingdom,GNI,0.0
2010,Estonia,GNI,20427.982709
2011,Estonia,GNI,23263.41164
2012,Estonia,GNI,24870.233868
2013,Estonia,GNI,26754.369449
2014,Estonia,GNI,28094.754959
2015,Estonia,GNI,28580.595861
2016,Estonia,GNI,30613.618111
2017,Estonia,GNI,33034.787039
2018,Estonia,GNI,35715.762884
2019,Estonia,GNI,38333.392267
2020,Estonia,GNI,39018.979589
2021,Estonia,GNI,42750.34017
2022,Estonia,GNI,0.0
2010,Russia,GNI,21294.527341
2011,Russia,GNI,22066.301817
2012,Russia,GNI,23483.481657
2013,Russia,GNI,25057.615461
2014,Russia,GNI,24820.123166
2015,Russia,GNI,23339.924075
2016,Russia,GNI,23352.723066
2017,Russia,GNI,25087.01921
2018,Russia,GNI,27959.301692
2019,Russia,GNI,28840.463021
2020,Russia,GNI,28991.46162
2021,Russia,GNI,0.0
2010,Slovenia,GNI,27453.67402
2011,Slovenia,GNI,28538.672244
2012,Slovenia,GNI,28595.403683
2013,Slovenia,GNI,29578.422706
2014,Slovenia,GNI,30589.399914
2015,Slovenia,GNI,30656.234899
2016,Slovenia,GNI,33082.443588
2017,Slovenia,GNI,35859.401026
2018,Slovenia,GNI,38428.151577
2019,Slovenia,GNI,41432.592986
2020,Slovenia,GNI,40590.427486
2021,Slovenia,GNI,43360.975155
2022,Slovenia,GNI,0.0
2010,Latvia,GNI,17886.759267
2011,Latvia,GNI,19236.201576
2012,Latvia,GNI,21148.234097
2013,Latvia,GNI,22586.281936
2014,Latvia,GNI,23840.615807
2015,Latvia,GNI,24858.811558
2016,Latvia,GNI,26686.315467
2017,Latvia,GNI,28617.641537
2018,Latvia,GNI,30402.464899
2019,Latvia,GNI,32460.552266
2020,Latvia,GNI,33003.536987
2021,Latvia,GNI,34511.277807
2022,Latvia,GNI,0.0
2010,Lithuania,GNI,19965.9631
2011,Lithuania,GNI,22215.594117
2012,Lithuania,GNI,23930.92831
2013,Lithuania,GNI,26131.355549
2014,Lithuania,GNI,27851.693958
2015,Lithuania,GNI,27794.213845
2016,Lithuania,GNI,29823.078462
2017,Lithuania,GNI,32541.198764
2018,Lithuania,GNI,35248.44294
2019,Lithuania,GNI,38559.650988
2020,Lithuania,GNI,38974.060194
2021,Lithuania,GNI,42016.590854
2022,Lithuania,GNI,0.0
2010,Croatia,GNI,19426.942986
2011,Croatia,GNI,20481.317777
2012,Croatia,GNI,20746.704039
2013,Croatia,GNI,21683.69389
2014,Croatia,GNI,21993.515857
2015,Croatia,GNI,23361.757447
2016,Croatia,GNI,24742.323768
2017,Croatia,GNI,27031.87038
2018,Croatia,GNI,28704.811459
2019,Croatia,GNI,31510.991788
2020,Croatia,GNI,30310.588986
2021,Croatia,GNI,34147.33287
2022,Croatia,GNI,0.0
2010,Austria,Fertility,1.44
2011,Austria,Fertility,1.43
2012,Austria,Fertility,1.44
2013,Austria,Fertility,1.44
2014,Austria,Fertility,1.46
2015,Austria,Fertility,1.49
2016,Austria,Fertility,1.53
2017,Austria,Fertility,1.52
2018,Austria,Fertility,1.48
2019,Austria,Fertility,1.46
2020,Austria,Fertility,1.44
2021,Austria,Fertility,1.48
2022,Austria,Fertility,0.0
2010,Belgium,Fertility,1.86
2011,Belgium,Fertility,1.81
2012,Belgium,Fertility,1.8
2013,Belgium,Fertility,1.76
2014,Belgium,Fertility,1.74
2015,Belgium,Fertility,1.7
2016,Belgium,Fertility,1.68
2017,Belgium,Fertility,1.65
2018,Belgium,Fertility,1.62
2019,Belgium,Fertility,1.6
2020,Belgium,Fertility,1.55
2021,Belgium,Fertility,1.6
2022,Belgium,Fertility,0.0
2010,Denmark,Fertility,1.87
2011,Denmark,Fertility,1.75
2012,Denmark,Fertility,1.73
2013,Denmark,Fertility,1.67
2014,Denmark,Fertility,1.69
2015,Denmark,Fertility,1.71
2016,Denmark,Fertility,1.79
2017,Denmark,Fertility,1.75
2018,Denmark,Fertility,1.73
2019,Denmark,Fertility,1.7
2020,Denmark,Fertility,1.67
2021,Denmark,Fertility,1.72
2022,Denmark,Fertility,1.55
2010,Finland,Fertility,1.87
2011,Finland,Fertility,1.83
2012,Finland,Fertility,1.8
2013,Finland,Fertility,1.75
2014,Finland,Fertility,1.71
2015,Finland,Fertility,1.65
2016,Finland,Fertility,1.57
2017,Finland,Fertility,1.49
2018,Finland,Fertility,1.41
2019,Finland,Fertility,1.35
2020,Finland,Fertility,1.37
2021,Finland,Fertility,1.46
2022,Finland,Fertility,0.0
2010,France,Fertility,2.02
2011,France,Fertility,2.0
2012,France,Fertility,1.99
2013,France,Fertility,1.97
2014,France,Fertility,1.97
2015,France,Fertility,1.93
2016,France,Fertility,1.89
2017,France,Fertility,1.86
2018,France,Fertility,1.84
2019,France,Fertility,1.83
2020,France,Fertility,1.79
2021,France,Fertility,1.8
2022,France,Fertility,0.0
2010,Germany,Fertility,1.39
2011,Germany,Fertility,1.39
2012,Germany,Fertility,1.41
2013,Germany,Fertility,1.42
2014,Germany,Fertility,1.47
2015,Germany,Fertility,1.5
2016,Germany,Fertility,1.59
2017,Germany,Fertility,1.57
2018,Germany,Fertility,1.57
2019,Germany,Fertility,1.54
2020,Germany,Fertility,1.53
2021,Germany,Fertility,1.58
2022,Germany,Fertility,0.0
2010,Greece,Fertility,1.48
2011,Greece,Fertility,1.4
2012,Greece,Fertility,1.34
2013,Greece,Fertility,1.29
2014,Greece,Fertility,1.3
2015,Greece,Fertility,1.33
2016,Greece,Fertility,1.38
2017,Greece,Fertility,1.35
2018,Greece,Fertility,1.35
2019,Greece,Fertility,1.34
2020,Greece,Fertility,1.39
2021,Greece,Fertility,1.43
2022,Greece,Fertility,0.0
2010,Hungary,Fertility,1.26
2011,Hungary,Fertility,1.24
2012,Hungary,Fertility,1.34
2013,Hungary,Fertility,1.34
2014,Hungary,Fertility,1.41
2015,Hungary,Fertility,1.44
2016,Hungary,Fertility,1.49
2017,Hungary,Fertility,1.49
2018,Hungary,Fertility,1.49
2019,Hungary,Fertility,1.49
2020,Hungary,Fertility,1.56
2021,Hungary,Fertility,1.59
2022,Hungary,Fertility,1.52
2010,Iceland,Fertility,0.0
2011,Iceland,Fertility,0.0
2012,Iceland,Fertility,0.0
2013,Iceland,Fertility,0.0
2014,Iceland,Fertility,0.0
2015,Iceland,Fertility,0.0
2016,Iceland,Fertility,0.0
2017,Iceland,Fertility,0.0
2018,Iceland,Fertility,0.0
2019,Iceland,Fertility,0.0
2020,Iceland,Fertility,0.0
2021,Iceland,Fertility,0.0
2022,Iceland,Fertility,0.0
2010,Ireland,Fertility,2.05
2011,Ireland,Fertility,2.03
2012,Ireland,Fertility,1.98
2013,Ireland,Fertility,1.93
2014,Ireland,Fertility,1.89
2015,Ireland,Fertility,1.85
2016,Ireland,Fertility,1.82
2017,Ireland,Fertility,1.78
2018,Ireland,Fertility,1.75
2019,Ireland,Fertility,1.7
2020,Ireland,Fertility,1.63
2021,Ireland,Fertility,1.72
2022,Ireland,Fertility,0.0
2010,Italy,Fertility,1.44
2011,Italy,Fertility,1.42
2012,Italy,Fertility,1.42
2013,Italy,Fertility,1.39
2014,Italy,Fertility,1.38
2015,Italy,Fertility,1.36
2016,Italy,Fertility,1.36
2017,Italy,Fertility,1.34
2018,Italy,Fertility,1.31
2019,Italy,Fertility,1.27
2020,Italy,Fertility,1.24
2021,Italy,Fertility,1.25
2022,Italy,Fertility,0.0
2010,Luxembourg,Fertility,1.63
2011,Luxembourg,Fertility,1.51
2012,Luxembourg,Fertility,1.57
2013,Luxembourg,Fertility,1.55
2014,Luxembourg,Fertility,1.5
2015,Luxembourg,Fertility,1.47
2016,Luxembourg,Fertility,1.41
2017,Luxembourg,Fertility,1.39
2018,Luxembourg,Fertility,1.38
2019,Luxembourg,Fertility,1.34
2020,Luxembourg,Fertility,1.36
2021,Luxembourg,Fertility,1.38
2022,Luxembourg,Fertility,0.0
2010,Netherlands,Fertility,1.8
2011,Netherlands,Fertility,1.76
2012,Netherlands,Fertility,1.72
2013,Netherlands,Fertility,1.68
2014,Netherlands,Fertility,1.71
2015,Netherlands,Fertility,1.66
2016,Netherlands,Fertility,1.66
2017,Netherlands,Fertility,1.62
2018,Netherlands,Fertility,1.59
2019,Netherlands,Fertility,1.57
2020,Netherlands,Fertility,1.54
2021,Netherlands,Fertility,1.62
2022,Netherlands,Fertility,0.0
2010,Norway,Fertility,0.0
2011,Norway,Fertility,0.0
2012,Norway,Fertility,0.0
2013,Norway,Fertility,0.0
2014,Norway,Fertility,0.0
2015,Norway,Fertility,0.0
2016,Norway,Fertility,0.0
2017,Norway,Fertility,0.0
2018,Norway,Fertility,0.0
2019,Norway,Fertility,0.0
2020,Norway,Fertility,0.0
2021,Norway,Fertility,0.0
2022,Norway,Fertility,0.0
2010,Poland,Fertility,1.38
2011,Poland,Fertility,1.3
2012,Poland,Fertility,1.3
2013,Poland,Fertility,1.26
2014,Poland,Fertility,1.29
2015,Poland,Fertility,1.29
2016,Poland,Fertility,1.36
2017,Poland,Fertility,1.45
2018,Poland,Fertility,1.44
2019,Poland,Fertility,1.42
2020,Poland,Fertility,1.39
2021,Poland,Fertility,1.33
2022,Poland,Fertility,0.0
2010,Portugal,Fertility,1.39
2011,Portugal,Fertility,1.35
2012,Portugal,Fertility,1.29
2013,Portugal,Fertility,1.21
2014,Portugal,Fertility,1.23
2015,Portugal,Fertility,1.31
2016,Portugal,Fertility,1.36
2017,Portugal,Fertility,1.38
2018,Portugal,Fertility,1.42
2019,Portugal,Fertility,1.43
2020,Portugal,Fertility,1.41
2021,Portugal,Fertility,1.35
2022,Portugal,Fertility,0.0
2010,Slovakia,Fertility,1.4
2011,Slovakia,Fertility,1.45
2012,Slovakia,Fertility,1.34
2013,Slovakia,Fertility,1.34
2014,Slovakia,Fertility,1.37
2015,Slovakia,Fertility,1.4
2016,Slovakia,Fertility,1.48
2017,Slovakia,Fertility,1.52
2018,Slovakia,Fertility,1.54
2019,Slovakia,Fertility,1.57
2020,Slovakia,Fertility,1.59
2021,Slovakia,Fertility,1.63
2022,Slovakia,Fertility,0.0
2010,Spain,Fertility,1.37
2011,Spain,Fertility,1.34
2012,Spain,Fertility,1.32
2013,Spain,Fertility,1.27
2014,Spain,Fertility,1.32
2015,Spain,Fertility,1.33
2016,Spain,Fertility,1.34
2017,Spain,Fertility,1.31
2018,Spain,Fertility,1.26
2019,Spain,Fertility,1.23
2020,Spain,Fertility,1.19
2021,Spain,Fertility,1.19
2022,Spain,Fertility,0.0
2010,Sweden,Fertility,1.98
2011,Sweden,Fertility,1.9
2012,Sweden,Fertility,1.91
2013,Sweden,Fertility,1.89
2014,Sweden,Fertility,1.88
2015,Sweden,Fertility,1.85
2016,Sweden,Fertility,1.85
2017,Sweden,Fertility,1.78
2018,Sweden,Fertility,1.75
2019,Sweden,Fertility,1.7
2020,Sweden,Fertility,1.66
2021,Sweden,Fertility,1.67
2022,Sweden,Fertility,0.0
2010,Switzerland,Fertility,0.0
2011,Switzerland,Fertility,0.0
2012,Switzerland,Fertility,0.0
2013,Switzerland,Fertility,0.0
2014,Switzerland,Fertility,0.0
2015,Switzerland,Fertility,0.0
2016,Switzerland,Fertility,0.0
2017,Switzerland,Fertility,0.0
2018,Switzerland,Fertility,0.0
2019,Switzerland,Fertility,0.0
2020,Switzerland,Fertility,0.0
2021,Switzerland,Fertility,0.0
2022,Switzerland,Fertility,0.0
2010,United Kingdom,Fertility,0.0
2011,United Kingdom,Fertility,0.0
2012,United Kingdom,Fertility,0.0
2013,United Kingdom,Fertility,0.0
2014,United Kingdom,Fertility,0.0
2015,United Kingdom,Fertility,0.0
2016,United Kingdom,Fertility,0.0
2017,United Kingdom,Fertility,0.0
2018,United Kingdom,Fertility,0.0
2019,United Kingdom,Fertility,0.0
2020,United Kingdom,Fertility,0.0
2021,United Kingdom,Fertility,0.0
2022,United Kingdom,Fertility,0.0
2010,Estonia,Fertility,1.72
2011,Estonia,Fertility,1.61
2012,Estonia,Fertility,1.56
2013,Estonia,Fertility,1.52
2014,Estonia,Fertility,1.54
2015,Estonia,Fertility,1.58
2016,Estonia,Fertility,1.6
2017,Estonia,Fertility,1.59
2018,Estonia,Fertility,1.67
2019,Estonia,Fertility,1.66
2020,Estonia,Fertility,1.58
2021,Estonia,Fertility,1.61
2022,Estonia,Fertility,0.0
2010,Russia,Fertility,0.0
2011,Russia,Fertility,0.0
2012,Russia,Fertility,0.0
2013,Russia,Fertility,0.0
2014,Russia,Fertility,0.0
2015,Russia,Fertility,0.0
2016,Russia,Fertility,0.0
2017,Russia,Fertility,0.0
2018,Russia,Fertility,0.0
2019,Russia,Fertility,0.0
2020,Russia,Fertility,0.0
2021,Russia,Fertility,0.0
2010,Slovenia,Fertility,1.57
2011,Slovenia,Fertility,1.56
2012,Slovenia,Fertility,1.58
2013,Slovenia,Fertility,1.55
2014,Slovenia,Fertility,1.58
2015,Slovenia,Fertility,1.57
2016,Slovenia,Fertility,1.58
2017,Slovenia,Fertility,1.62
2018,Slovenia,Fertility,1.6
2019,Slovenia,Fertility,1.61
2020,Slovenia,Fertility,1.59
2021,Slovenia,Fertility,1.64
2022,Slovenia,Fertility,0.0
2010,Latvia,Fertility,1.36
2011,Latvia,Fertility,1.33
2012,Latvia,Fertility,1.44
2013,Latvia,Fertility,1.52
2014,Latvia,Fertility,1.65
2015,Latvia,Fertility,1.7
2016,Latvia,Fertility,1.74
2017,Latvia,Fertility,1.69
2018,Latvia,Fertility,1.6
2019,Latvia,Fertility,1.61
2020,Latvia,Fertility,1.55
2021,Latvia,Fertility,1.57
2022,Latvia,Fertility,0.0
2010,Lithuania,Fertility,1.5
2011,Lithuania,Fertility,1.55
2012,Lithuania,Fertility,1.6
2013,Lithuania,Fertility,1.59
2014,Lithuania,Fertility,1.63
2015,Lithuania,Fertility,1.7
2016,Lithuania,Fertility,1.69
2017,Lithuania,Fertility,1.63
2018,Lithuania,Fertility,1.63
2019,Lithuania,Fertility,1.61
2020,Lithuania,Fertility,1.48
2021,Lithuania,Fertility,1.36
2022,Lithuania,Fertility,0.0
2010,Croatia,Fertility,1.55
2011,Croatia,Fertility,1.48
2012,Croatia,Fertility,1.51
2013,Croatia,Fertility,1.46
2014,Croatia,Fertility,1.46
2015,Croatia,Fertility,1.4
2016,Croatia,Fertility,1.42
2017,Croatia,Fertility,1.42
2018,Croatia,Fertility,1.47
2019,Croatia,Fertility,1.47
2020,Croatia,Fertility,1.48
2021,Croatia,Fertility,1.58
2022,Croatia,Fertility,0.0
2010,Austria,Life_expectancy,80.7
2011,Austria,Life_expectancy,81.1
2012,Austria,Life_expectancy,81.1
2013,Austria,Life_expectancy,81.3
2014,Austria,Life_expectancy,81.6
2015,Austria,Life_expectancy,81.3
2016,Austria,Life_expectancy,81.8
2017,Austria,Life_expectancy,81.7
2018,Austria,Life_expectancy,81.8
2019,Austria,Life_expectancy,82.0
2020,Austria,Life_expectancy,81.3
2021,Austria,Life_expectancy,81.3
2022,Austria,Life_expectancy,0.0
2010,Belgium,Life_expectancy,80.3
2011,Belgium,Life_expectancy,80.7
2012,Belgium,Life_expectancy,80.5
2013,Belgium,Life_expectancy,80.7
2014,Belgium,Life_expectancy,81.4
2015,Belgium,Life_expectancy,81.1
2016,Belgium,Life_expectancy,81.5
2017,Belgium,Life_expectancy,81.6
2018,Belgium,Life_expectancy,81.7
2019,Belgium,Life_expectancy,82.1
2020,Belgium,Life_expectancy,80.8
2021,Belgium,Life_expectancy,81.9
2022,Belgium,Life_expectancy,0.0
2010,Denmark,Life_expectancy,79.3
2011,Denmark,Life_expectancy,79.9
2012,Denmark,Life_expectancy,80.2
2013,Denmark,Life_expectancy,80.4
2014,Denmark,Life_expectancy,80.7
2015,Denmark,Life_expectancy,80.8
2016,Denmark,Life_expectancy,80.9
2017,Denmark,Life_expectancy,81.1
2018,Denmark,Life_expectancy,81.0
2019,Denmark,Life_expectancy,81.5
2020,Denmark,Life_expectancy,81.6
2021,Denmark,Life_expectancy,81.4
2022,Denmark,Life_expectancy,0.0
2010,Finland,Life_expectancy,80.2
2011,Finland,Life_expectancy,80.6
2012,Finland,Life_expectancy,80.7
2013,Finland,Life_expectancy,81.1
2014,Finland,Life_expectancy,81.3
2015,Finland,Life_expectancy,81.6
2016,Finland,Life_expectancy,81.5
2017,Finland,Life_expectancy,81.7
2018,Finland,Life_expectancy,81.8
2019,Finland,Life_expectancy,82.1
2020,Finland,Life_expectancy,82.0
2021,Finland,Life_expectancy,82.0
2022,Finland,Life_expectancy,0.0
2010,France,Life_expectancy,81.9
2011,France,Life_expectancy,82.3
2012,France,Life_expectancy,82.1
2013,France,Life_expectancy,82.4
2014,France,Life_expectancy,82.9
2015,France,Life_expectancy,82.4
2016,France,Life_expectancy,82.7
2017,France,Life_expectancy,82.7
2018,France,Life_expectancy,82.8
2019,France,Life_expectancy,83.0
2020,France,Life_expectancy,82.3
2021,France,Life_expectancy,82.5
2022,France,Life_expectancy,0.0
2010,Germany,Life_expectancy,80.5
2011,Germany,Life_expectancy,80.6
2012,Germany,Life_expectancy,80.7
2013,Germany,Life_expectancy,80.6
2014,Germany,Life_expectancy,81.2
2015,Germany,Life_expectancy,80.7
2016,Germany,Life_expectancy,81.0
2017,Germany,Life_expectancy,81.1
2018,Germany,Life_expectancy,81.0
2019,Germany,Life_expectancy,81.3
2020,Germany,Life_expectancy,81.1
2021,Germany,Life_expectancy,80.9
2022,Germany,Life_expectancy,0.0
2010,Greece,Life_expectancy,80.6
2011,Greece,Life_expectancy,80.8
2012,Greece,Life_expectancy,80.7
2013,Greece,Life_expectancy,81.4
2014,Greece,Life_expectancy,81.5
2015,Greece,Life_expectancy,81.1
2016,Greece,Life_expectancy,81.5
2017,Greece,Life_expectancy,81.4
2018,Greece,Life_expectancy,81.9
2019,Greece,Life_expectancy,81.7
2020,Greece,Life_expectancy,81.4
2021,Greece,Life_expectancy,80.3
2022,Greece,Life_expectancy,0.0
2010,Hungary,Life_expectancy,74.7
2011,Hungary,Life_expectancy,75.1
2012,Hungary,Life_expectancy,75.3
2013,Hungary,Life_expectancy,75.8
2014,Hungary,Life_expectancy,76.0
2015,Hungary,Life_expectancy,75.7
2016,Hungary,Life_expectancy,76.2
2017,Hungary,Life_expectancy,76.0
2018,Hungary,Life_expectancy,76.2
2019,Hungary,Life_expectancy,76.5
2020,Hungary,Life_expectancy,75.7
2021,Hungary,Life_expectancy,74.5
2022,Hungary,Life_expectancy,0.0
2010,Iceland,Life_expectancy,81.9
2011,Iceland,Life_expectancy,82.4
2012,Iceland,Life_expectancy,83.0
2013,Iceland,Life_expectancy,82.1
2014,Iceland,Life_expectancy,82.9
2015,Iceland,Life_expectancy,82.5
2016,Iceland,Life_expectancy,82.2
2017,Iceland,Life_expectancy,82.6
2018,Iceland,Life_expectancy,82.9
2019,Iceland,Life_expectancy,83.2
2020,Iceland,Life_expectancy,83.1
2021,Iceland,Life_expectancy,83.2
2022,Iceland,Life_expectancy,0.0
2010,Ireland,Life_expectancy,80.8
2011,Ireland,Life_expectancy,80.9
2012,Ireland,Life_expectancy,80.9
2013,Ireland,Life_expectancy,81.0
2014,Ireland,Life_expectancy,81.4
2015,Ireland,Life_expectancy,81.5
2016,Ireland,Life_expectancy,81.7
2017,Ireland,Life_expectancy,82.2
2018,Ireland,Life_expectancy,82.2
2019,Ireland,Life_expectancy,82.8
2020,Ireland,Life_expectancy,82.6
2021,Ireland,Life_expectancy,0.0
2022,Ireland,Life_expectancy,0.0
2010,Italy,Life_expectancy,82.2
2011,Italy,Life_expectancy,82.4
2012,Italy,Life_expectancy,82.4
2013,Italy,Life_expectancy,82.9
2014,Italy,Life_expectancy,83.2
2015,Italy,Life_expectancy,82.7
2016,Italy,Life_expectancy,83.4
2017,Italy,Life_expectancy,83.1
2018,Italy,Life_expectancy,83.4
2019,Italy,Life_expectancy,83.6
2020,Italy,Life_expectancy,82.3
2021,Italy,Life_expectancy,82.9
2022,Italy,Life_expectancy,0.0
2010,Luxembourg,Life_expectancy,80.8
2011,Luxembourg,Life_expectancy,81.1
2012,Luxembourg,Life_expectancy,81.5
2013,Luxembourg,Life_expectancy,81.9
2014,Luxembourg,Life_expectancy,82.3
2015,Luxembourg,Life_expectancy,82.4
2016,Luxembourg,Life_expectancy,82.7
2017,Luxembourg,Life_expectancy,82.1
2018,Luxembourg,Life_expectancy,82.3
2019,Luxembourg,Life_expectancy,82.7
2020,Luxembourg,Life_expectancy,82.2
2021,Luxembourg,Life_expectancy,82.8
2022,Luxembourg,Life_expectancy,0.0
2010,Netherlands,Life_expectancy,81.0
2011,Netherlands,Life_expectancy,81.3
2012,Netherlands,Life_expectancy,81.2
2013,Netherlands,Life_expectancy,81.4
2014,Netherlands,Life_expectancy,81.8
2015,Netherlands,Life_expectancy,81.6
2016,Netherlands,Life_expectancy,81.7
2017,Netherlands,Life_expectancy,81.8
2018,Netherlands,Life_expectancy,81.9
2019,Netherlands,Life_expectancy,82.2
2020,Netherlands,Life_expectancy,81.4
2021,Netherlands,Life_expectancy,81.5
2022,Netherlands,Life_expectancy,0.0
2010,Norway,Life_expectancy,81.2
2011,Norway,Life_expectancy,81.4
2012,Norway,Life_expectancy,81.5
2013,Norway,Life_expectancy,81.8
2014,Norway,Life_expectancy,82.2
2015,Norway,Life_expectancy,82.4
2016,Norway,Life_expectancy,82.5
2017,Norway,Life_expectancy,82.7
2018,Norway,Life_expectancy,82.8
2019,Norway,Life_expectancy,83.0
2020,Norway,Life_expectancy,83.3
2021,Norway,Life_expectancy,83.2
2022,Norway,Life_expectancy,0.0
2010,Poland,Life_expectancy,76.4
2011,Poland,Life_expectancy,76.8
2012,Poland,Life_expectancy,76.9
2013,Poland,Life_expectancy,77.1
2014,Poland,Life_expectancy,77.8
2015,Poland,Life_expectancy,77.5
2016,Poland,Life_expectancy,78.0
2017,Poland,Life_expectancy,77.8
2018,Poland,Life_expectancy,77.7
2019,Poland,Life_expectancy,78.0
2020,Poland,Life_expectancy,76.5
2021,Poland,Life_expectancy,75.6
2022,Poland,Life_expectancy,0.0
2010,Portugal,Life_expectancy,80.1
2011,Portugal,Life_expectancy,80.7
2012,Portugal,Life_expectancy,80.6
2013,Portugal,Life_expectancy,80.9
2014,Portugal,Life_expectancy,81.3
2015,Portugal,Life_expectancy,81.3
2016,Portugal,Life_expectancy,81.3
2017,Portugal,Life_expectancy,81.6
2018,Portugal,Life_expectancy,81.5
2019,Portugal,Life_expectancy,81.9
2020,Portugal,Life_expectancy,81.1
2021,Portugal,Life_expectancy,81.2
2022,Portugal,Life_expectancy,0.0
2010,Slovakia,Life_expectancy,75.6
2011,Slovakia,Life_expectancy,76.1
2012,Slovakia,Life_expectancy,76.3
2013,Slovakia,Life_expectancy,76.6
2014,Slovakia,Life_expectancy,77.0
2015,Slovakia,Life_expectancy,76.7
2016,Slovakia,Life_expectancy,77.3
2017,Slovakia,Life_expectancy,77.3
2018,Slovakia,Life_expectancy,77.4
2019,Slovakia,Life_expectancy,77.8
2020,Slovakia,Life_expectancy,77.0
2021,Slovakia,Life_expectancy,74.8
2022,Slovakia,Life_expectancy,0.0
2010,Spain,Life_expectancy,82.4
2011,Spain,Life_expectancy,82.6
2012,Spain,Life_expectancy,82.5
2013,Spain,Life_expectancy,83.2
2014,Spain,Life_expectancy,83.3
2015,Spain,Life_expectancy,83.0
2016,Spain,Life_expectancy,83.5
2017,Spain,Life_expectancy,83.4
2018,Spain,Life_expectancy,83.5
2019,Spain,Life_expectancy,84.0
2020,Spain,Life_expectancy,82.4
2021,Spain,Life_expectancy,83.3
2022,Spain,Life_expectancy,0.0
2010,Sweden,Life_expectancy,81.6
2011,Sweden,Life_expectancy,81.9
2012,Sweden,Life_expectancy,81.8
2013,Sweden,Life_expectancy,82.0
2014,Sweden,Life_expectancy,82.3
2015,Sweden,Life_expectancy,82.2
2016,Sweden,Life_expectancy,82.4
2017,Sweden,Life_expectancy,82.5
2018,Sweden,Life_expectancy,82.6
2019,Sweden,Life_expectancy,83.2
2020,Sweden,Life_expectancy,82.4
2021,Sweden,Life_expectancy,83.2
2022,Sweden,Life_expectancy,0.0
2010,Switzerland,Life_expectancy,82.7
2011,Switzerland,Life_expectancy,82.8
2012,Switzerland,Life_expectancy,82.8
2013,Switzerland,Life_expectancy,82.9
2014,Switzerland,Life_expectancy,83.3
2015,Switzerland,Life_expectancy,83.0
2016,Switzerland,Life_expectancy,83.7
2017,Switzerland,Life_expectancy,83.7
2018,Switzerland,Life_expectancy,83.8
2019,Switzerland,Life_expectancy,84.0
2020,Switzerland,Life_expectancy,83.1
2021,Switzerland,Life_expectancy,84.0
2022,Switzerland,Life_expectancy,0.0
2010,United Kingdom,Life_expectancy,80.6
2011,United Kingdom,Life_expectancy,81.0
2012,United Kingdom,Life_expectancy,81.0
2013,United Kingdom,Life_expectancy,81.1
2014,United Kingdom,Life_expectancy,81.4
2015,United Kingdom,Life_expectancy,81.0
2016,United Kingdom,Life_expectancy,81.2
2017,United Kingdom,Life_expectancy,81.3
2018,United Kingdom,Life_expectancy,81.3
2019,United Kingdom,Life_expectancy,81.4
2020,United Kingdom,Life_expectancy,80.4
2021,United Kingdom,Life_expectancy,0.0
2022,United Kingdom,Life_expectancy,0.0
2010,Estonia,Life_expectancy,76.0
2011,Estonia,Life_expectancy,76.6
2012,Estonia,Life_expectancy,76.7
2013,Estonia,Life_expectancy,77.5
2014,Estonia,Life_expectancy,77.4
2015,Estonia,Life_expectancy,78.0
2016,Estonia,Life_expectancy,78.0
2017,Estonia,Life_expectancy,78.4
2018,Estonia,Life_expectancy,78.5
2019,Estonia,Life_expectancy,79.0
2020,Estonia,Life_expectancy,78.9
2021,Estonia,Life_expectancy,76.9
2022,Estonia,Life_expectancy,0.0
2010,Russia,Life_expectancy,69.0
2011,Russia,Life_expectancy,69.8
2012,Russia,Life_expectancy,70.2
2013,Russia,Life_expectancy,70.7
2014,Russia,Life_expectancy,70.9
2015,Russia,Life_expectancy,71.3
2016,Russia,Life_expectancy,71.8
2017,Russia,Life_expectancy,72.6
2018,Russia,Life_expectancy,72.8
2019,Russia,Life_expectancy,73.2
2020,Russia,Life_expectancy,0.0
2021,Russia,Life_expectancy,0.0
2010,Slovenia,Life_expectancy,79.8
2011,Slovenia,Life_expectancy,80.1
2012,Slovenia,Life_expectancy,80.3
2013,Slovenia,Life_expectancy,80.5
2014,Slovenia,Life_expectancy,81.2
2015,Slovenia,Life_expectancy,80.9
2016,Slovenia,Life_expectancy,81.2
2017,Slovenia,Life_expectancy,81.2
